,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
413,243406,1.245833410247082e+18,"skynews far right is associated with the nazis, isn't it?

then we have the sham  blm movement running around like the nazi brown shirts, threatening people into voting  biden who is irrefutably representing the far left

i'd like to coin cobs (circle of bull shit)",-0.9275126331485808,negative,-1,neutral,-0.09375
419,328773,9.397149441442324e+17,"police called on two men, one armed, who stood near littleton, colorado ballot box, filming voters who came to drop off their ballots, the arapahoe county clerk and recorder's office said.

 voterintimidation
 votersupression
 biden🇺🇸

|9news🔻",-0.4170759213156998,negative,-1,neutral,-0.14285714285714285
420,250918,8.61729577818665e+17,i only agree with  biden on the topic of   trunalimunumaprzure,0.6718613342382014,positive,1,neutral,-0.14285714285714285
421,265719,1.264249851056984e+18,"wait, i'm starting to think that  joebiden was being kept away from a live mic for some reason.",-0.6660700184293091,negative,-1,neutral,0.15384615384615385
431,736414,1.177242032189956e+18,"honeybadgerhdc  thehill yes, of course, socialist think alike. that's a fact. another thing, more  fakenews. today is london’s november 8th,”remembrance sunday.” fireworks over london has nothing to do with  joebiden  elections2020",-0.45541130378842354,negative,-1,neutral,0.1111111111111111
437,46499,1.1484121256620646e+18,youhadmepodcast  bigtech is  protechting  biden,0.22365605412051082,positive,1,neutral,0.15789473684210525
442,560472,15627404.0,in other news  joebiden said he identifies as...that thing.,-0.0016927588731050491,negative,-1,neutral,0.0
445,247870,1.311477753506562e+18,hi everybody this is creepy  joebiden this is the man running for president i just wanted to remind you who was running as we haven't seen him since we all found out he was in bed with china after sending all your jobs there while he was vp. imagine what he would do as president.,-0.330072820186615,negative,-1,neutral,-0.1111111111111111
448,517106,1.221667348186198e+18,"jimgaffigan we need to demand all govenors to give poll workers a bonus pay... they deserve a merry christmas.

 geogia  georgia  eleccionesusa2020  biden  bidensunitingus  bidencalm  bidenharris2020",0.6037839818745852,positive,1,neutral,0.14285714285714285
449,78916,102398751.0,"attention all foreign governments. sons for sale to highest bigger.

inquire  joebiden ceo, biden, inc.",0.0465359091758728,positive,1,neutral,0.0
451,378576,881604271.0,"biden needs to win  pennsylvania +  wisconsin  +  arizona +  maine 
223 + 11 + 20 + 10 + 4 =&gt; 268 +  alaska  electionnight",0.7685159968677908,positive,1,neutral,0.09090909090909091
455,98724,3901554934.0,joebiden  hunterbiden  whereshunter  hunterslaptop,0.021217823959887028,positive,1,neutral,-0.09090909090909091
466,30038,1.2664259323544863e+18,they are depraved if they think they can get away with this.  votebluetoendthisnightmare   joebiden  kamalaharris,-0.9762844152282923,negative,-1,neutral,0.0
480,361415,68806595.0,hzeffman looks like  biden may be underperforming in some hispanic-majority counties in southern texas too...,-0.8525761072523892,negative,-1,neutral,0.09375
495,596583,40303524.0,"fox news is saying that  joebiden and the other news stations are claiming false victory. and they're going on and on about poll watchers, and legal/illegal voters. they're also saying that there was wrong-doing and biden is hiding something.",-0.7493421379476786,negative,-1,neutral,0.0
525,752138,957575197.0,"biden calls for national healing, warns against betting against america  biden  nationalhealing  america",0.029480602592229843,positive,1,neutral,0.09090909090909091
538,102731,1.1484121256620646e+18,"makeadogsday 

 dogsforbiden  joebiden has all the support of the chinese crested  dogs for sure!  

 voteblue to turn  america red!",0.8030996099114418,positive,1,neutral,0.15789473684210525
540,2864,254779323.0,"biden campaign not denying post's scoop facts on  hunterbiden's sleaze

 election2020
 2020election
 uselection2020
 uspolitics
 usa
 us
 bidenforsenate2020
 bidenharrislandslide2020  bidenharristosaveamerica
 realjameswoods
   via  nypost",0.14797679148614407,positive,1,neutral,0.1111111111111111
552,91076,7.59239569460097e+17,"thehill he never wanted it in the first place, it was a stunt prior to election day, plain and simple 🌊🌊🌊 votebidenharris  joebiden  biden2020  votebluetoendthisnightmare  bidenharris2020landslide  votehimout   bluewave2020  ridinwithbiden  voteforjoe 🌊🌊🌊🌊🌊",-0.7490537678822875,negative,-1,neutral,-0.2
576,728271,9.397149441442324e+17,"joe biden’s full speech: ‘let this grim era of demonization in america begin to end.’

read the full text of  presidentelectjoebiden’s victory speech in link.

💁‍♀️hint: save for online school.

  elections2020
 joebiden🇺🇸

|nbc10 philadelphia🔻",-0.4186932444572449,negative,-1,neutral,-0.14285714285714285
579,162774,755798016.0,joebiden  kamalaharris  biden,0.040246300399303436,positive,1,neutral,-0.05555555555555555
585,61320,1.3056316487093576e+18,"hey  dncwarroom where the hell is your candidate?

  lid  joebiden",-0.9718749946914613,negative,-1,neutral,0.09090909090909091
597,706529,108416118.0,i can't. literally crying.  joebiden  victoryspeech,-0.7399017214775085,negative,-1,neutral,0.14285714285714285
600,84483,169949875.0,briantcairns  fisherburton  brhodes her opportunism and lack of any consistency will be her undoing. i mran was  biden a  racist or was she just kidding?,-0.9702240666374564,negative,-1,neutral,-0.2
605,34602,8.030175399030292e+17,"biden
 bigguybiden 
 emails 
 laptop 
source on hunter biden email chain verifies message about chinese investment firm
sources have told fox that 'the big guy' is a reference to the former vp biden
compensation for 6 people with 10% held for the big guy",0.011684374883770943,positive,1,neutral,-0.17647058823529413
606,309559,874258472.0,"walshfreedom  speakershinjini  crazyuncledonnie's last hope is to steal the election by stopping vote count! 

 voteinperson  biden in pa wi &amp; mi 

not by dropbox if able! 

this reduces red mirage &amp; workload to count mail-ins",-0.9346154164522886,negative,-1,neutral,-0.21052631578947367
612,250056,1.264249851056984e+18,"dear anymouse, if your family can hold on for four days, i guarantee that  joebiden will personally deliver food to your house. also, grass has nutritional value.
 karin4questions",0.5577138280496001,positive,1,neutral,0.15384615384615385
617,53927,8.178250669938606e+17,"jennyleeisme  cubanosconbiden  newsbysmiley  joebiden i agree! 

djt uses conspiracy theories &amp; lies to benefit himself. people should be insulted that he thinks they're that dumb as to believe him.  

 todosconbiden  cubanosconbiden  latinosforbiden  florida  demcastfl  biden",-0.9088044464588165,negative,-1,neutral,-0.13043478260869565
621,521025,44397959.0,"it's amazing, the media is bragging on how  joebiden has racked up the most votes in the history of voting, even beating their lord and savior,  barackobama's totals. quite the feat for a man in a basement.....",0.8258006032556295,positive,1,neutral,-0.14285714285714285
649,160635,53222655.0,"what exactly is a  darkwinter? 

will we experience a total eclipse of the sun for 3 months? 

should we run out and buy generators? 

should everyone run out and buy guns to protect ourselves from the zombie winter invasion?  joebiden  election2020",-0.35584961622953415,negative,-1,neutral,-0.1111111111111111
660,439025,521156845.0,"breaking 

 biden wins  michigan, cnn projects",0.6448714358266443,positive,1,neutral,0.0
665,170755,1.0265640777227592e+18,"bcool333 he simply has to win
never has an election been more important.
the 1 and only thing that can stop  joebiden from winning is voter complacency",0.81605164706707,positive,1,neutral,0.09090909090909091
674,11530,7.554342908303155e+17,thehill the  media can continue to report only the good things about  joebiden but what they don’t realize is that we the people see the truth! even without that article!,-0.1686592474579811,negative,-1,neutral,0.17647058823529413
683,251393,2370950064.0,your right if  joebiden wins and you go back into  lockdown your finished for years maybe even decades to come. you cant let the  democrats  rulingelite  leftmedia enslave you or take away your freedom and rights with  covid19 scam fraud.,-0.9541949711274356,negative,-1,neutral,0.12
702,58681,1.245833410247082e+18,"we're utterly useless, as a democratic public, at protecting our values from the scum among us that wants to exploit and manipulate our society for personal gain

 blm  ccp  covid  biden  covid19  ccpvirus",-0.9723858842626214,negative,-1,neutral,-0.09375
704,303786,1.3009578271508767e+18,"50 years ago "" 4 dead in ohio ""  kentstate  neilyoung today 5000 dead in ohio + 220,000 cases. we won't be fooled again  thewho  joebiden  covid",-0.9458275039214641,negative,-1,neutral,0.2
706,104516,7.59239569460097e+17,nbcnews  forthesoulofthenation  blacklivesmatter 🌊 gophypocrisy  gopbetrayedamerica  gopcomplicittraitors  forthesoulofthenation  votebidenharris  joebiden  biden  votebluetoendthisnightmare  bidenharris  votehimout  bluewave  ridinwithbiden  voteforjoe  bluetsunami  captaincovid  🌊,-0.9307090928778052,negative,-1,neutral,-0.2
725,582720,1.173591245311996e+18,"cnni  joebiden
 joebiden
 kamalaharris
 kamalaharris
 senkamalaharris

time for changes
time for new leadership

greetings and congratulations to joe biden from  india",0.9837254732847214,positive,1,neutral,0.1111111111111111
733,114888,790546093.0,"if the  obama- biden admin was so tough on  china in the  southchinasea, why didn't they stop expanding there?   debate2020  debate  election2020  politics",-0.10637939348816872,negative,-1,neutral,0.08695652173913043
734,164801,7.462162010307666e+17,"democrats 
 biden",0.1093077901750803,positive,1,neutral,-0.14285714285714285
783,365676,169949875.0,mairavz looks as if  arizona will go to  biden. maricopa is the big canary in the mine and has gone to the democrats. sleep well.,0.08040625974535942,positive,1,neutral,-0.2
792,252604,66598468.0,joebidenisnotwell  joebiden  joebiden how can  thedemocrats and  drbiden put him thru this? sad.  democrats  maddow  maddowblog  maddow  abcnews  cbsnews  nbcnews  politico  mediaite  slate  washingtonpost  nytimes  newyorktimes  libertairans  usa  mmfa  theatlantic  motherjones,-0.9746596156619489,negative,-1,neutral,0.1
799,570634,3411134049.0,"joshrogin  postopinions  biden wins, china wins!",0.84876140486449,positive,1,neutral,0.0
800,261173,7.59239569460097e+17,please god let  joebiden be the next president of the united states.  forthesoulofthenation  votebidenharris  vote to  turntexasblue &amp;  turnfloridablue &amp;  votebluedownballot and we can all ride the  bluewave to the  whitehouse,0.9426928188186139,positive,1,neutral,-0.2
802,257198,1.0845187840045425e+18,"former us president  barackobama has been campaigning for  joebiden through the past week, hosting a number of rallies, including in the crucial states of  florida and  pennsylvania. 

read more:",0.1329161524772644,positive,1,neutral,0.05555555555555555
803,92754,329054491.0,joebiden  hunter revelations in  hunterbidensemails on  hunterbidenslaptop,0.024728817399591208,positive,1,neutral,-0.16666666666666666
812,458637,7.111984322626437e+17,"biden calling for unity and healing 

- from what?

1. record employment
2. huge reversal of capex away from china back into us
3. small business explosion
4. record minority / black employment
5. middle east peace
6. no wars / end of isis
7. strong borders
8. record markets?",0.25058697536587715,positive,1,neutral,0.0
824,111637,790546093.0,i guess  kristenwelker hasn't read this  nytimes article about  schoolsreopening.  and these results have come before all the aid  biden says is essential:     debates2020  presidentialdebate2020  election2020  politics  ccpvirus  covid19   coronavirus,-0.5850015953183174,negative,-1,neutral,0.08695652173913043
841,83802,329054491.0,why then the  fbi  thejusticedept silence on  joebiden  hunter revelations in  hunterbidenemails on  hunterbidenslaptop  jhtx77 ?  firechristopherwray,-0.5829315730370581,negative,-1,neutral,-0.16666666666666666
842,414534,68806595.0,"""we have lawyers ready to go, we have papers ready to go within an hour of any step they may take"" - bob bauer on  biden campaign's preparation for legal challenge  election2020",0.24007081240415573,positive,1,neutral,0.09375
843,383275,874258472.0,"therecount  lorettakillian biden path to victory in pa 

i just crunched numbers for pa: 

if nearly all uncounted are mail in ballots, and most are in cities philly &amp; pitts &amp;  biden wins by same ratio as dems ordered mail-in ballots vs. reps,  then biden wins pa by nearly 200,000 votes",0.34943712037056684,positive,1,neutral,-0.21052631578947367
866,570164,2324594156.0,"calltheelection  election2020results ok...i'm already sick of this ' joebiden needs to heal the nation' b.s.

here's my dx: white people...heal thyselves. it's not up to one person to snap his fingers and fix 400yrs of racism, the last 4 of which were on steroids.",-0.9223784953355789,negative,-1,neutral,0.0
867,92516,755798016.0,curtishouck remind us who constantly says negative things about the blue states. who is it you pretend cares “about we the people no matter our political affiliation”? stop spreading these lies and nonsense.  biden,-0.9501070564147085,negative,-1,neutral,-0.05555555555555555
884,76741,2500180849.0,"breaking the  fbi confirms that they have the  bidenlaptop! and the e mails are legitimate!  
 amyewalter  usatoday  bbcbreaking  cbcalerts  joebiden  kamalaharris  2020election  petewilliamsnbc  cbs_herridge  peterbakernyt  helenecooper",0.12819384783506393,positive,1,neutral,-0.09090909090909091
888,79403,329054491.0,another glimpse into a  joebiden  heelsup amerika!,0.17724618827924132,positive,1,neutral,-0.16666666666666666
893,136659,425482749.0,i like how  biden was trying to hijack obamacare in the  debatetonight 😂 “bidencare” just doesn’t have the same ring to it 😂,0.43008796870708466,positive,1,neutral,0.07692307692307693
897,283585,8.178250669938606e+17,"petebuttigieg  joebiden background checks are just one of many things that most americans are in favor of, that this administration opposes.

this administration represents the minority, not the majority.
the electoral college has to go.
 minoritrule  voteblue  vote  biden",-0.16990677639842033,negative,-1,neutral,-0.13043478260869565
902,211369,15627404.0,"long thread.

 joebiden and the dems should be toast by now. but the lefty faithfuls will probably never hear of this, thanks to their media partners in crime.",-0.9376298170536757,negative,-1,neutral,0.0
903,350693,1.3009578271508767e+18,seanhannity marco rubio has been a big factor in florida and i'm not sure we had anyone to counter him.   joebiden,0.05419536679983139,positive,1,neutral,0.2
908,90077,93288759.0,joebiden is cheating  election2020 !  votehimout2020,-0.9763860516250134,negative,-1,neutral,-0.09090909090909091
918,483141,256495314.0,"uselections2020 |  joebiden's campaign team said that their data shows that the ex-vice president ""will be the next us president"". jen o'malley dillon also urged calm as vote counting continued in the  us.

follow live updates",0.09485998656600714,positive,1,neutral,0.18518518518518517
919,181870,755798016.0,"mommeee_forever  mmpadellan my elderly dad actually said, “she seems very nice!”  biden",0.9486785921035334,positive,1,neutral,-0.05555555555555555
931,256623,384763131.0,"biden advisers sound red  alert over  black,  latino turnout | zero hedge",-0.3586990460753441,negative,-1,neutral,0.0
935,250647,790546093.0,"""[t]his time, [ democrats are] being more explicit with their ask [to  blackmen]:  don’t just cast a ballot. vote for  joebiden"":     africanamericans  blackmenvote?  election2020  politics  turnout  biden  blexit?",0.0951589192263782,positive,1,neutral,0.08695652173913043
939,103915,2324594156.0,deadlinewh  nicolledwallace  icallbs on saying 'it's highly unlikely president obama or vp  joebiden will be indicted before the election'...for what? you should be saying 'there's no evidence any crimes were committed.' the media is a very large part of disinformation problem.,-0.9183781193569303,negative,-1,neutral,0.0
958,51098,1.266960008958247e+18,"joebiden taking money from people during a great depression typical scumbag politician .  biden  biden2020  bidenharris2020landslide  cnn  msnbc 
 sensanders

 thedemocrats

  bidenharris2020",-0.9745147253852338,negative,-1,neutral,-0.125
979,271613,8.288410832577782e+17,jimcarrey returns as  joebiden at  snl ahead of  uspresidentialelections2020 (watch video),0.22285935294348747,positive,1,neutral,0.0
984,389977,20780650.0,"in battleground arizona, latino effort to mobilize voters could help biden world arizona  battleground  biden  effort  latino  mobilize  vo...",0.23244409170001745,positive,1,neutral,-0.09090909090909091
1011,201480,3116066493.0,"republicans are blocking reauthorization of  biden's signature, historic, lifesaving bill, the violence vs women act, in part because it expands protections to  indigenous women.  native  voteblue",-0.5282401815056801,negative,-1,neutral,-0.14285714285714285
1014,40675,874258472.0,"charlesppierce wait-i thought i was jfk jr?

our  crazyunclesuperspreader is a danger to americans &amp; our democracy
 
see/rt video warning of what awaits us if he steals a 2nd term!
 
 voteearly for  biden. 
 
 if you live in pa, mi &amp; wi &amp; are able  voteinperson",-0.9614345941226929,negative,-1,neutral,-0.21052631578947367
1016,249266,1.311477753506562e+18,joebiden cant even lead an effective strategy to mobilize a sentence.,-0.9746241699904203,negative,-1,neutral,-0.1111111111111111
1017,118667,399129934.0,"biden is debating a delusional liar. 
 votehimout",-0.9752095988951623,negative,-1,neutral,0.0
1019,263540,41123653.0,"breaking hilarious and outrageous! nbc creates disinformation story to protect hunter and joe biden! - read more about 👉🏻  

 us  hunterbiden  joebiden  fbi  doj  whitehouse  newyorkpost  democrats  uselection2020  moneylaundering  china  chinadeals",-0.5332084186375141,negative,-1,neutral,-0.1111111111111111
1020,171100,1024013112.0,"skynews did anyone turn up? 

 joebiden  election2020",0.02547670155763626,positive,1,neutral,0.0
1039,19287,755798016.0,"arifleischer hard to hold your tongue when everything you hear is a lie. maybe he needed to say “thank you, ms. guthrie” a zillion times in the hopes she would stop.  bidenharristosaveamerica  bidentownhall  biden",0.060669250786304474,positive,1,neutral,-0.05555555555555555
1040,270681,1.0091152808602132e+18,tedcruz have you condemned the terrorist attack on a  joebiden campaign bus in texas today? or you good with that?,-0.748450443148613,negative,-1,neutral,-0.06666666666666667
1053,18645,2324594156.0,"billburton actually, i'm inclined to agree with you especially since  joebiden shines in town hall format without the pressure of a time clock.",0.9151997329900041,positive,1,neutral,0.0
1054,549503,67194113.0,why are we sitting here 4 days after the election not saying who won?  calltheelection  calltherace  bidenharis2020  biden,-0.3069100007414818,negative,-1,neutral,0.09090909090909091
1059,568875,7.111984322626437e+17,"look what’s happening within hours of what looks like a  bidenharis2020 victory 

- china / eu suddenly bold again. gee why is that....?

if hedge has to coach a  biden government in first 100 days, willing to do so for 🇺🇸",0.11141762137413025,positive,1,neutral,0.0
1065,282402,8.030175399030292e+17,"biden
 bigguy
emails: 
hunter biden’s business partners discussed joe biden’s “earnings potential”",0.02732300851494074,positive,1,neutral,-0.17647058823529413
1082,92821,790546093.0,heckuva way to convince the rest of the free world to stand with the us against  china - which  biden has promised he'd do.   allies  foreignpolicy  globalism,0.17012157663702965,positive,1,neutral,0.08695652173913043
1100,39627,40303524.0,it's  caturday. your cats say  vote for  joebiden. listen to your cats.  bidenharris2020  voteblue,0.5184059827588499,positive,1,neutral,0.0
1105,399807,1.245833410247082e+18,"guardian we've seen  biden struggle to get a coherent sentence out over the last few weeks, and only this morning, he introduced the world to his dead son, while his arm was round his grand-daughter

we shouldn't expect the world to make much more sense than this if he wins

 ccp  covid",-0.8397029796615243,negative,-1,neutral,-0.09375
1106,23566,15415753.0,"joebiden 
 joebidencrimefamily 
 hunterbidenlaptop 
 hunterbiden",0.05428657680749893,positive,1,neutral,0.0
