,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
557,312761,1.1585626361134408e+18,"strandjunker  madrigalmaggie this is joe... biden 
1) taxes will only increase if you make over 400,000 a year.
2) gun rights and police are fully supported in biden/kamala's plan~w/public safety reforms.
3) cut taxpayer subsides to oil profits, not hurt oil or fracking. retrain workers~clean energy expanded",0.04561062902212143,positive,1,biden,0.3333333333333333
569,21842,1.02191760904917e+18,"so, is  joebiden’s 47 year plan of doing nothing but enriching his own family still the plan? and to think,  dems had the audacity2 follow up a fervently rejected  hillaryclinton with a  crookedjoebiden. their disdain for  us all is palpable.",-0.9692432137671858,negative,-1,biden,0.30434782608695654
572,134938,176548558.0,"jadedcreative  lynneeap i wouldn't put it past him.

to date  joebiden has proven...",0.26219680719077587,positive,1,biden,0.25
583,746615,53975161.0,"business neither  biden or  harris in their wonderful, heartfelt speeches mentioned the plight of 100ks of americans who are suffering from  sonicassault and  americanzersetzung programs that have completely destroyed their lives.  obama knows &amp; therefore  biden knows. we're forgotten.",-0.9233060982078314,negative,-1,biden,0.25
593,71533,21693961.0,"matthewjdowd  bidenpresidency will be better for the world 

 earthvotesforjoe 

 votebluetoendthisnightmare 

 joebiden 

 kamalaharris - say her name 

 voteforamerica

 voteforlove 

 rt if you see this &amp; agree",0.9406049612443894,positive,1,biden,0.25
601,101779,54361678.0,"joebiden one square bingo for the final debate if it happens. 
*click &amp; play!* read the fine print at the bottom too.

vote joe 💙because he is a good human being not an out of control traitor that is compromised by mystery dictators&amp;business persons that own him. so yeah vote  joebiden",0.7677827915176749,positive,1,biden,0.2702702702702703
632,740875,80483638.0,"breaking
 biden- harris  election2020 victory speech: speech is starting. harris will address the nation first. then biden will. follow me for news.

📸: cnn (feed)",0.41667464352212846,positive,1,biden,0.3333333333333333
641,315517,18959676.0,"biden  joebiden  kamalaharris  hillaryclinton  barackobama  democrats  thedemocrats  projectlincoln  votebiden  abc  cbsnews  nbcnews  cnn  msnbc  cspan  pbsnewshour  abc  nbc  cbs  cnn  msnbc

joe biden brags about getting ukranian prosecutor fired",-0.28172539360821247,negative,-1,biden,0.391304347826087
642,37741,350903254.0,"we'll keep saying it until you believe it.  joebiden did not meet with burisma as a quid pro quo for his kid's high-paying so-called job.  at least not officially.  well, not in a way our friends in the press can't spin. screw you.  you'll never catch us.",-0.9434198283124715,negative,-1,biden,0.2903225806451613
663,145313,7.566595918328668e+17,"kellyannepolls so is it under  biden crime is going to run rampant or he pushes flawed crime bills?
make up you minds!",-0.891869587590918,negative,-1,biden,0.42857142857142855
696,252133,2373909360.0,joe biden  joebiden ny post  nypost laptop  laptop u.s.  us publication  publication  politics censorship backfire: ny post has gained nearly 200k twitter followers since the platform locked its account now on,-0.464219082146883,negative,-1,biden,0.38461538461538464
711,504522,111742191.0,"6.5 million cast so far. 6% out is some 390,000. based on mail-in ratios that won wi and mi for  biden, the 390k is more than enough outstanding in which to make up that 42k. 2 to 1 jb for those = 130k gain 
 pa  election2020",0.1453373935073614,positive,1,biden,0.2222222222222222
745,411742,19897138.0,"uselections2020 |  joebiden can still win the presidential seat even if he doesn't win in pennsylvania: katherine gypson ( kgyp), voa correspondent  raceforamerica  newstrack",0.8808870932552963,positive,1,biden,0.3333333333333333
749,486157,3362914971.0,biden campaign says victory is 'imminent'  thehill,0.24884892255067825,positive,1,biden,0.4025974025974026
752,708619,245171523.0,"99% of the people watching joe biden speak right now have never suffered the unimaginable loss that he has. 

he buried his 30 year old wife. 
he buried his 13 month old daughter. 
he buried his 46 year old son. 

never judge a man until you walk a mile in his shoes. 

 joebiden",-0.7452776720747352,negative,-1,biden,0.42857142857142855
753,223509,456884852.0,"""this year the most conservative thing you can do is to put country over party,"" says  jeffflake voting for  joebiden.

 republicansforbiden 
 independentsforbiden 

 bidenharrislandslide2020",0.5578978122211993,positive,1,biden,0.4
754,154171,334389274.0,"joebiden 
 joebidensneighborhood 
 harrisbide
 socialsecurity 
 medicare
 seniors
 babyboomers",-0.05107624642550945,negative,-1,biden,0.4
756,679898,1.248066378529223e+18,"incorbynsname and tell johnson to f off as well, sort a deal out with the eu to protect the gfa or no post  brexit trade deal with  biden",-0.6144320908933878,negative,-1,biden,0.30434782608695654
778,311067,352848671.0,"alien_visitor_2 ty! it's not really my birthday, i was born on 420 before it was cool!  but i changed my birthday in my profile because i'm so excited about election day i wanted to see balloons floating over my timeline all day, like they do, when it's your birthday!   happyelectionday!  biden!",0.9852074403315783,positive,1,biden,0.2857142857142857
782,322252,1.0516355164064236e+18,thats right!!!! 👏  bidenharris2020  biden  voteresponsibly  votebidenharristosaveamerica  electionday  election2020,0.970442903926596,positive,1,biden,0.4
795,92336,247181297.0,"bostonfilmvideo  toure yes cause  biden understands the job title, he will be president to all , he’s the most experienced candidate to ever run for president of the usa",0.9868121698964387,positive,1,biden,0.2857142857142857
798,149078,61041270.0,"""a democratic  bluewave,"" where the party takes control of both wh and congress, is becoming more likely, and that could juice the u.s. and global  economy in early 2021""
goldman sachs

 biden is best for  economicrecovery and  growth 
 bidenwon  joebiden",0.9331646079663187,positive,1,biden,0.42857142857142855
815,296993,38293850.0,"palmerreport i’m all set.  stocked up on kettle one.

let’s get this f**king thing done!!

 vote   votebluetoendthenightmare 
 bidenharris2020  
 flipthesenateblue give  joebiden a senate  forthepeople",0.15774387121200562,positive,1,biden,0.46153846153846156
844,242794,1.2811456617405522e+18,therickydavila  epochtimes should be sued by  biden family. destroy them     hunterbiden  conspiracy  defamation  auspol,-0.9744509300217032,negative,-1,biden,0.4146341463414634
875,254913,54361678.0,"kamalaharris  joebiden if he stays four more years.......

* click * read * retweet * now *

vote joe 💙 joe will get us out of this hot mess. and 
we can all go back to living our lives like it was intended.
 joebiden  joebiden",0.7373202089220285,positive,1,biden,0.2702702702702703
882,328973,2293529953.0,"fineout  maggienyt 2 million npa/3rd party, who i suspect will break rather decidedly  biden.  i'll take my chances, if i'm him.  need to get african american and spanish-speaking latino turn out today.  vote  election2020",-0.03899560868740082,negative,-1,biden,0.25
904,726104,68927629.0,"uselectionswithmc | what will  joebiden's win mean for indo-us ties? here's what jayant prasad, ex-indian envoy to afghanistan &amp; nepal, has to say (via ranjit bhushan).

read:  

 uselections  joebiden  uselectionresults2020  uselection",0.11911542597226799,positive,1,biden,0.4117647058823529
923,17654,38293850.0,"are you listening  billbarr ?

 joebiden will restore  integrity to the depatment of justice.
the  doj will no longer live to serve the  potus and attack the opposition.",-0.039692237973213196,negative,-1,biden,0.46153846153846156
938,182381,111742191.0,"any sanctions for electoral tampering should not be broad-based that harm russian citizens. they can be targeted to responsible actors, assets freezes, travel bans, whatever is in that arsenal. it will take western allies to be effective, interesting to see how  biden runs it",-0.5023374571464956,negative,-1,biden,0.2222222222222222
973,28050,574807922.0,"fromthecenter: factchecking biden’s town hall | fact check by  factcheckdotorg 

 factsandfactchecking  factcheck  joebiden  elections  presidentialelections  2020election  abctownhall",0.044257091358304024,positive,1,biden,0.3333333333333333
1000,166136,247181297.0,biden just got a key union endorsement,0.5260564179625362,positive,1,biden,0.2857142857142857
1006,555919,80483638.0,"breaking
 biden  election2020 speech: a ""record number of americans of all races, faiths, religions chose change over more of the same. they have given us a mandate for action on [ covid19], the  economy,  climatechange,  systemicracism.""",0.41694036312401295,positive,1,biden,0.3333333333333333
1008,11279,7.122835385660621e+17,"if america is to continue to be a democracy and grow as a nation, we must erase inequality and racism.
 bidenharris2020  biden  bidenharristosaveamerica  bidenharrislandslide2020  votebluedowntheballot",0.8095333203673363,positive,1,biden,0.3333333333333333
1009,741827,80483638.0,"breaking
 biden- harris  election2020 victory speech: (harris) introduces biden to the lectern.",0.18081996403634548,positive,1,biden,0.3333333333333333
1018,110120,18993395.0,"biden says the expectation is that the u.s. will see another 200,000  covid19 deaths between now and the end of the year. 

“anyone who’s responsible for that many deaths should not remain as president of the united states of america,” biden said.

watch:",-0.9576838952489197,negative,-1,biden,0.3333333333333333
1024,680302,3362914971.0,"pelosi,  schumer call to congratulate  biden  thehill",0.9173382802400738,positive,1,biden,0.4025974025974026
1041,70795,3362914971.0,usa  today backs  biden with  firstendorsement  thehill,0.2434956224169582,positive,1,biden,0.4025974025974026
1048,426914,111742191.0,"bill let's see how the dt brand ages if jb is sworn in. there will likely be a massive doj review of laws broken.  biden understands the need as a simple preservation of rule of law, and progs won't let him skip it as obama did in 2009",-0.2822698764503002,negative,-1,biden,0.2222222222222222
1141,283300,242751911.0,us -  election2020:  joebiden  supporters share their opinions before they  vote... 🇺🇸,0.09100147499702871,positive,1,biden,0.42857142857142855
1180,60432,38293850.0,"joebiden has  integrity and  honor 
the  gop has resorted to attacking his son. 

hunter biden is not running for office.
1. he's not running for president.
2. he's already been investigated and cleared.
3. ukraine found no wrong-doing.

 desperation  russiandisinformation",-0.490510530769825,negative,-1,biden,0.46153846153846156
1191,233612,54361678.0,"meetthepress  albamonica yet another distraction.
stay focused people.

t is doing anything he can so people forget this stuff….
see list!

this is just a partial list of his evil ways.

vote ""t"" out of the wh and into prison!!

~~~~~
💙🇺🇸🕶️❤️🙌😎
vote joe💙  joebiden he'll get us out of this hot mess!",-0.8405599016696215,negative,-1,biden,0.2702702702702703
1219,728966,68927629.0,"uselectionwithmc:  joebiden claims there are five bidens in mumbai, nobody in mumbai has so far turned up to claim that he is biden's relative.

 uselectionresults2020  joebiden  mumbai  election2020",-0.012433366850018501,negative,-1,biden,0.4117647058823529
1232,414233,2373909360.0,"voters battle lines, malfunctioning machines, misinformation at some polling sites  whitehouse  voters  election  race  joebiden  machines",-0.8429283429868519,negative,-1,biden,0.38461538461538464
1250,364187,611585332.0,"difficult.
dems are run by my generation-the  babyboomers..&amp; older: ( joebiden). this has to end. what young people are demonstrating now is that they will  vote. they are voting. this is their power. they'll win in the end. but they have to flex polling muscle.
 bidenharris2020",-0.49338236078619957,negative,-1,biden,0.2631578947368421
1272,250979,2759413025.0,"aurorablogspot  xxxverageexxx  fata_turch thank you.  makeitablowout  ondacivica our communities  fbpe  fbr  facciamorete are in solidarity with our friends of  theresistance  resist  resistance. we need everyone to vote  joebiden for politics of hope, not fear, for integrity, honour and duty  bidenharris2020 ticket",0.9440166663844138,positive,1,biden,0.36363636363636365
1283,272609,21924543.0,"from now till her day as president we need to work hard, so everything is safe. so, all our children can live free, and they can work. 

we do it for them.  world  usa  biden",0.9592320795636624,positive,1,biden,0.42857142857142855
1331,254983,54361678.0,"sethabramson if he stays four more years.......

* click * read * retweet * now *

vote joe 💙 joe will get us out of this hot mess. and we can all go back to living our lives like it was intended.
 joebiden  joebiden",0.7978599520865828,positive,1,biden,0.2702702702702703
1334,302207,456884852.0,"biden    joebiden  drbiden  dncwarroom  dnc  

please get the word out!  

there is time to fix rejected ballots, but it's running out!  

it could cost critical votes on tuesday if those ballots are not fixed!",-0.8542655725032091,negative,-1,biden,0.4
1355,291318,2759413025.0,"vote  bidenharristosaveamerica. evidence your vote journey. voter suppression is real.
 makeitablowout  vote   bidenharris2020  flipthesenateblue. volunteer:  
 protectdemocracy:   our  fbpe,  facciamorete &amp;  fbr communities back  biden",0.37663980200886726,positive,1,biden,0.36363636363636365
1407,16574,334389274.0,"has  gstephanopoulos asked  joebiden abt how much money  hunterbiden received from  ccp  ukraine  russia while  biden was vp? 

 bidentownhall 
 bidentownhallabc",0.005408675409853458,positive,1,biden,0.4
1408,250171,2759413025.0,"our communities  fbpe,  facciamorete and  fbr back  joebiden! our hashtags are  makeitablowout and  ondacivica. join us. you can’t post a vote it’s too late. check nearest official ballot box:  
for info go here  bidenharris2020:",0.38563752407208085,positive,1,biden,0.36363636363636365
1425,450104,12321952.0,"don’t let’s forget, america is also about to have its best vice president since, well,  biden. 

 kamalaharris  biden2020  elections2020  bidenharris2020tosaveamerica",0.9635102164465934,positive,1,biden,0.25
1436,298092,1388575908.0,healthylivesforall  reading  startup     immunityboosters  immunity  healthy  mondaythoughts   healthyliving  mondaymood   covid  sundaythoughts  sunshine  covid19sa   woman  videogames  healthcare  covid19  coronavirus  corona  covid19uk  biden  stayhome,0.6129140886478126,positive,1,biden,0.2727272727272727
1446,352398,7.117604673838776e+17,"uselectiononwion | ""i expect that  joebiden will win. i don't think it's going to be a landslide... he will win fairly comfortably"", claimed andrew whitehead ( john_pether) in conversation with wion's  palkisu.  uselections2020  electionday  elections2020",0.907727443263866,positive,1,biden,0.46153846153846156
1459,322719,2982269822.0,"democratic nominee  joebiden won all five of the votes cast for president in dixville notch, a small township in new hampshire along the us-canada border.",0.8290671309223399,positive,1,biden,0.4666666666666667
1477,72372,141991895.0,"looking forward to pouring out onto  american streets in a great celebration that  democracy has spoken on nov3 and  joe  biden as president will restore peace, unity ethics, health, justice, morality to  america  enough  nomore   texas  florida  philadelphia",0.9905453911051154,positive,1,biden,0.3333333333333333
1519,764211,3362914971.0,' snl' host  davechappelle urges  biden voters to be 'humble' winners  thehill,0.36701308842748404,positive,1,biden,0.4025974025974026
1520,268922,21924543.0,"ombudscycle:  texas needs to  redo  voting because of the judge and the criminal act of being   

 elections  biden  democracy is a duty, not a choice,  republicans criminals party since violating  humanrights for the first time, and they did many times.",-0.9714807507116348,negative,-1,biden,0.42857142857142855
1522,261166,7.117604673838776e+17,uselectiononwion | democratic party presidential candidate  joebiden abruptly ended his campaign rally in florida as he got caught in the rain on thursday.   uselection2020,-0.6426575011573732,negative,-1,biden,0.46153846153846156
1527,374660,599857189.0,"3 votes are 3 votes. congrats,  joebiden.",0.9529576050117612,positive,1,biden,0.25
1530,232795,8.177624272573604e+17,"arimelber whoever did this ad for  biden campaign deserves a big, fat raise.  well played, well played.",-0.6179530471563339,negative,-1,biden,0.45454545454545453
1538,100915,54361678.0,"cnnpolitics this is the final debate bingo card!
yes it is a 'rip' on t 🥳🙌
*click* &amp; print it out &amp; play!

vote joe 💙because he is a good human being. not an out of control traitor that is compromised by mystery dictators &amp; business persons that own him. so yeah vote  joebiden  joebiden",0.7918324386700988,positive,1,biden,0.2702702702702703
1574,181502,7.456614298652959e+17,"real_defender sweepy joe

         biden will sweep🧹
       all the battleground states",0.6000417477916926,positive,1,biden,0.4857142857142857
1604,160434,88957581.0,questions voters should demand joe  biden answer about  hunter's deals   via  nypost,0.042029282078146935,positive,1,biden,0.3333333333333333
1630,160799,176548558.0,"every now and then there is an article that comes from the most unexpected place that makes you think about things is new ways...

 youvebeenaverybadboy  vote  joebiden",0.13749405555427074,positive,1,biden,0.25
1649,463045,28949820.0,"exgocm  julito77  aoc  cnn  cindymccain yes, arizona latinos are generally poorer and expect those handouts and freebies that  biden and  harris promised them. open borders and welfare for everyone. cubans are wealthier and refuse to burden the country that accepted them.",0.13478662073612213,positive,1,biden,0.3333333333333333
1665,205089,1934227802.0,joe  biden must release the results of his cognitive tests — voters need to know   uselections2020,0.019963592290878296,positive,1,biden,0.42857142857142855
1679,265756,350903254.0,"hey, there were at least 20 texans there. well, maybe 5 not counting the folks that travel with the campaign, but doesn't she look great in her mask? shut up and vote  joebiden.",0.0938146561384201,positive,1,biden,0.2903225806451613
1683,21625,18959676.0,"abc  cbsnews  nbcnews  cnn  msnbc  gma  todayshow  biden  biden2020  bidenharris2020  bidenharris  joebiden  kamalaharris  michelleobama  barackobama  democrats  thedemocrats  projectlincoln

was bad for us. while obama and biden taunted it.",-0.8834505034610629,negative,-1,biden,0.391304347826087
1690,701951,12321952.0,"paula white yesterday, literally asking god to overturn the will of the electorate. 

gotta say, full marks for effort here. 

in other news, all this crap is finally over. 
🙏💙👊
 bidenharis2020  joebiden  presidentelectjoe  election2020  kamalaharris",-0.712132353335619,negative,-1,biden,0.25
1695,136064,54361678.0,"politics_polls  gtconway3d  cnn ouch!!

my source tells me... 

after the debate tonight t has changed his mind 
and is going to vote for joe.

 joebiden  joebiden 

(my source is my ginger cat)",0.13319020019844174,positive,1,biden,0.2702702702702703
1720,534166,141991895.0,georgia  atlanta  savannah  macon  augusta  athens  poweratthepolls.   lasvegas  nevada   arizona  tucson  phoenix  yuma  very important.  please note this  biden voters  blackthevote  hispanicvote  democrats,0.25909693958237767,positive,1,biden,0.3333333333333333
1728,768140,111742191.0,"biden warned the kremlin months ago not to f*ck with another usa election. fbi will be free to to it's job this time, and jb will act on those findings not deny them 
 election2020",-0.373676186427474,negative,-1,biden,0.2222222222222222
1761,51311,611585332.0,"no idea whether  twitler or  biden will win. 
if  donthecon gets one more vote than  joe, he wins all  electoralcollege votes in that state-and 270  ftp-gets him back in. 

but in us- real  conservatives are scared-v. scared. 
folks are 100% tired of the  right. 👇
 newzealand",-0.4359279088675976,negative,-1,biden,0.2631578947368421
1767,144330,301055281.0,anyone watching would know  joebiden is the president,0.12694108858704567,positive,1,biden,0.45454545454545453
1790,52217,54361678.0,"ewarren  joebiden  kamalaharris  tinasmithmn all our suffering and he does this. 
(((volume loud)))

vote this potus sans the ""t"" and the ""u"" out!

my first video! please *retweet* 

~~~~~

vote joe 💙joe would never do this.
 joebiden  joebiden",-0.8868838641792536,negative,-1,biden,0.2702702702702703
1801,13131,21693961.0,"bigbluewaveusa  abc  october 15 . abcnews hosts a  townhall with  democratic presidential nominee  joebiden - moderated by . gstephanopoulos 

watch at 8/7c tomorrow on . abcnewslive - . abcnetwork -  
 bidentownhall",0.11195640591904521,positive,1,biden,0.25
1805,649528,1.268160437507498e+18,"president  biden, 
vp  harris 
now i’m so happy",0.9877432285575196,positive,1,biden,0.42857142857142855
1832,461706,2373909360.0,market extra: what a lack of democratic ‘blue wave’ means for the stock market  vicepresident  democratic  congress  stockmarketinvestors  win  biden,0.023781582713127136,positive,1,biden,0.38461538461538464
1855,12717,8.478357889812644e+17,"opinion:  democrats  joebiden  kamalaharris  hunterbiden  nypost  oprahwinfrey  texasearlyvoting
 beto  mayorpete  speakerpelosi  chuckschumer 
 chinajoebiden",0.07461023470386863,positive,1,biden,0.25
1866,71541,21693961.0,"bidenpresidency will be better for the world 

 earthvotesforjoe 

 votebluetoendthisnightmare 

 joebiden 

 kamalaharris - say her name 

 voteforamerica

 voteforlove 

let's get back to business",0.9471194373909384,positive,1,biden,0.25
1870,702458,615312474.0,plot twist:  joebiden only wanted you to think he was sleepy.,-0.14670363627374172,negative,-1,biden,0.36
1874,47053,247181297.0,"just learned that  biden doesn’t have to pack the court, he can actually cut it, get rid of barrett, kavanaugh  gorsh  and just pay them, well  worth the price",0.5513493232429028,positive,1,biden,0.2857142857142857
1875,424577,61041270.0,"mridoesit yes, confirmed by the georgia secty of state, 240-250,000 absentee and early ballots remain to be counted. i think  joebiden might indeed win georgia, if the proportions hold up. fingers crossed.",0.9484325619414449,positive,1,biden,0.42857142857142855
1888,302292,350903254.0,bullshit  cnn.  the market is down friday and up monday because wall street is excited about tax-increases and more lock downs from  joebiden?  nonsense!,-0.9712057639844716,negative,-1,biden,0.2903225806451613
1893,746159,1.0516355164064236e+18,"one nation under god, indivisible, with liberty and justice for all!!!  unitedstates  unitednotdivided  biden  bidenharris2020  presidentelectjoe  🇺🇸💙🦅",0.9782925003673881,positive,1,biden,0.4
1910,50962,8.478357889812644e+17,opinion:  panewsofficial  panews0verviews  butlerpanews  shippanews  shippanews  barackobama  hillaryclinton  christopherwrayd  oprahwinfrey  michelleobama  joebiden  hunterbidenlaptop  nypost  facebookcensorship  facebooklive  twitter,-0.12430965155363083,negative,-1,biden,0.25
1923,45300,111742191.0,"attn  bernie militants : 
you probably - do - agree with  biden on more than you disagree. november is about stopping the worst outcome, every time. then you push the rock from there. it's not radical, it's big tent politics. coalitions win, factions lose  
 aoc  vote",-0.06389591842889786,negative,-1,biden,0.2222222222222222
1931,244601,141991895.0,thehill perdue chicken  atlanta  macon  voteearly for  ossoff for decency integrity health like  biden,0.2006413247436285,positive,1,biden,0.3333333333333333
1942,359082,1.2811456617405522e+18,nice colour blue there in  texas  biden,0.9018808022374287,positive,1,biden,0.4146341463414634
1943,474984,1.2811456617405522e+18,"coldwarsgt  joncoopertweets  madmissmattie  joebiden 18,000 to flip  georgia to  biden",0.06603058706969023,positive,1,biden,0.4146341463414634
1944,129383,1.1585626361134408e+18,joebiden biden is going to bring having character back to america!  joebiden  debatetonight  debate2020  debate,0.984395498293452,positive,1,biden,0.3333333333333333
1945,178357,7.964529189835899e+17,"ellajasper  one_thing_led  socialistada  jmartnyt  kamalaharris exceedingly unlikely - there are much *tighter* races in ga (2 of them) - far more important than tx at this juncture:  biden will need a *solid* senate majority to get anything accomplished - and god knows, he's got a lonnnng list waiting for him on 20 january 2021.....",-0.43124140053987503,negative,-1,biden,0.2727272727272727
1951,570618,1.272959675022086e+18,"there's more! avenging democracy continues...💙

 election2020results 
 bidenharris2020 
 biden 
 msnbc2020",0.6718505602329969,positive,1,biden,0.3333333333333333
1968,287617,80483638.0,"biden campaign issues updated guidance for mon. re: joe biden;  jillbiden, sen.  kamalaharris; &amp; harris's husband,  dougemhoff's events in pennsylvania. 

update re: new timing for some events.

 ladygaga will campaign mon. w/ the bidens, while  johnlegend will harris &amp; emhoff.",0.19304968835785985,positive,1,biden,0.3333333333333333
1973,771165,111742191.0,"wed am was far brighter than tue pm, with wi and mi falling to  biden on the mail vote, winning in az and the probability that nv would hold blue. that was 270 
 election2020",0.9174235633108765,positive,1,biden,0.2222222222222222
1982,547479,19897138.0,"uselectionresults2020 | what will a  joebiden presidency mean for india?  uselectionresults  raceforamerica  itvideo
full video of  newsunlocked with  sardesairajdeep -",0.01590016856789589,positive,1,biden,0.3333333333333333
1993,222143,54361678.0,"republicans put country over party. 🇺🇸
help end this nightmare.
no one will ever know who you voted for - 
and then he'll be gone.  republicans 
 joebiden",-0.7795908246189356,negative,-1,biden,0.2702702702702703
